Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,49.52,49.75,49.040001000000004,49.279999,43.261345,2799000
2014-01-03,49.27,49.790001000000004,49.139998999999996,49.610001000000004,43.551052,1644700
2014-01-06,49.349998,49.5,49.150002,49.330002,43.305252,2165000
2014-01-07,49.490002000000004,49.779999,49.34,49.59,43.533489,1338500
2014-01-08,49.709998999999996,49.900002,49.380001,49.709998999999996,43.638836,1201600
2014-01-09,49.450001,49.630001,49.189999,49.52,43.472034,2470900
2014-01-10,49.43,49.59,49.139998999999996,49.529999,43.480812,2072200
2014-01-13,49.209998999999996,49.549999,48.66,48.869999,42.901421,2989700
2014-01-14,48.93,50.02,48.889998999999996,49.709998999999996,43.638836,2879900
2014-01-15,49.75,50.330002,49.73,50.02,43.910969,2120700
2014-01-16,50.48,50.5,49.73,49.82,43.735397,2885000
2014-01-17,49.57,49.939999,49.209998999999996,49.380001,43.349136,3104300
2014-01-21,49.950001,50.119999,49.459998999999996,49.98,43.875854,2228500
2014-01-22,49.860001000000004,50.540001000000004,49.759997999999996,50.369999,44.218224,1659900
2014-01-23,50.220001,50.310001,49.330002,49.41,43.375473,2236500
2014-01-24,49.389998999999996,49.389998999999996,48.209998999999996,48.25,42.357147,2628300
2014-01-27,48.32,48.720001,48.110001000000004,48.220001,42.330814000000004,1888300
2014-01-28,48.169998,48.75,48.110001000000004,48.509997999999996,42.585396,1777400
2014-01-29,48.32,48.91,48.099998,48.27,42.374702,1994100
2014-01-30,48.869999,49.119999,48.419998,48.889998999999996,42.918976,1385400
2014-01-31,48.34,48.73,48.07,48.27,42.374702,1927500
2014-02-03,48.23,48.349998,47.139998999999996,47.259997999999996,41.488052,2892200
2014-02-04,47.700001,47.75,47.23,47.689999,41.865532,2333300
2014-02-05,47.43,48.009997999999996,47.27,47.849998,42.006001,2589400
2014-02-06,48.009997999999996,48.68,47.860001000000004,48.349998,42.444931,1797900
2014-02-07,48.580002,48.970001,48.259997999999996,48.970001,42.989222999999996,1822100
2014-02-10,48.779999,49.32,48.75,49.220001,43.208679,1458700
2014-02-11,49.310001,49.889998999999996,49.189999,49.75,43.673946,1230800
2014-02-12,49.959998999999996,50.189999,49.720001,49.889998999999996,43.796844,1802500
2014-02-13,49.689999,50.700001,49.630001,50.689999,44.499146,2124700
2014-02-14,50.419998,50.990002000000004,50.27,50.77,44.569373999999996,2168200
2014-02-18,50.439999,51.34,50.439999,51.23,44.97319,3936600
2014-02-19,51.900002,52.380001,51.41,51.57,45.27167100000001,4079500
2014-02-20,51.720001,51.869999,51.009997999999996,51.400002,45.122429,3741300
2014-02-21,51.369999,51.599998,51.09,51.119999,44.876616999999996,1969500
2014-02-24,51.290001000000004,51.610001000000004,50.950001,50.959998999999996,44.736171999999996,2096300
2014-02-25,50.990002000000004,51.040001000000004,50.490002000000004,50.799999,44.59571500000001,2206400
2014-02-26,50.669998,51.360001000000004,50.560001,50.84,44.958279,1579000
2014-02-27,50.810001,51.200001,50.75,51.029999,45.126301,1395200
2014-02-28,51.150002,51.150002,50.48,50.82,44.94059,2141400
2014-03-03,50.580002,50.779999,50.23,50.580002,44.72835900000001,1309800
2014-03-04,50.939999,51.419998,50.860001000000004,51.200001,45.27663,1646600
2014-03-05,51.259997999999996,51.279999,50.860001000000004,51.240002000000004,45.312,1057400
2014-03-06,51.290001000000004,51.619999,51.080002,51.57,45.603821,1248900
2014-03-07,51.77,51.830002,51.259997999999996,51.830002,45.833744,2847300
2014-03-10,51.849998,51.900002,51.549999,51.799999,45.80722,1822800
2014-03-11,51.849998,51.93,51.369999,51.52,45.559601,1464900
2014-03-12,51.18,51.73,51.130001,51.73,45.745315999999995,1490500
2014-03-13,51.939999,51.939999,50.189999,50.450001,44.613392,2162100
2014-03-14,50.25,50.849998,50.029999,50.09,44.295048,1724100
2014-03-17,50.259997999999996,50.93,50.259997999999996,50.68,44.816788,2297000
2014-03-18,50.869999,51.549999,50.709998999999996,51.439999,45.488861,1744500
2014-03-19,51.439999,51.68,51.18,51.599998,45.630359999999996,2126100
2014-03-20,51.439999,53.259997999999996,51.200001,53.23,47.071774,4521800
2014-03-21,53.740002000000004,54.310001,53.0,53.240002000000004,47.080624,6903900
2014-03-24,53.169998,53.77,52.740002000000004,53.610001000000004,47.40781,3019300
2014-03-25,53.869999,54.330002,53.279999,53.290001000000004,47.124844,3611000
2014-03-26,53.509997999999996,53.73,52.75,52.75,46.647296999999995,2616000
2014-03-27,52.779999,53.16,52.380001,52.580002,46.496983,1197500
